Customer ID,Loan Sanction Amount (USD)
C-21059,37023.344
C-38448,82230.15
C-33239,50650.582
C-31911,25914.832
C-22532,44255.918
C-36363,238.44827
C-48232,197.16418
C-36856,64152.727
C-20207,70741.43
C-38383,10524.97
C-42084,1811.0891
C-16009,-2884.7717
C-25412,44447.25
C-6031,171989.1
C-24846,642.42303
C-49505,464.6565
C-28338,8903.242
C-46434,-193.84914
C-42351,30.091011
C-39164,69327.0
C-46203,968.1215
C-46580,870.6288
C-17433,104543.12
C-18751,113006.39
C-24900,52011.516
C-19218,96892.484
C-28556,28516.748
C-12473,951.26984
C-16556,112.350136
C-18458,40299.227
C-18015,15914.213
C-16832,31431.145
C-14994,-414.9933
C-37405,13893.837
C-38976,82058.35
C-15240,100814.08
C-21749,-2991.7898
C-13943,-273.8038
C-12892,33922.03
C-40994,55928.44
C-17999,108645.55
C-49055,920.856
C-6782,42852.633
C-32945,65546.27
C-6154,71634.73
C-29987,-1607.4227
C-7484,65233.72
C-14487,159390.86
C-729,89333.164
C-18287,116850.27
C-46045,-374.32095
C-27937,-297.05573
C-17896,16275.972
C-30799,67749.26
C-32294,163350.08
C-20114,52199.64
C-34015,234.73488
C-5992,43955.31
C-21224,97187.06
C-11350,77550.15
C-10994,57104.215
C-36287,112362.13
C-46592,364.90967
C-2011,32667.873
C-40310,49786.82
C-1253,31572.717
C-6508,24773.84
C-22167,27588.984
C-11869,17321.393
C-10696,61740.53
C-10129,84476.71
C-10791,33536.86
C-9903,159190.17
C-39740,19962.594
C-40874,-306.3071
C-26803,230559.36
C-15923,35842.16
C-38133,68682.49
C-14746,15795.349
C-25718,26625.404
C-10228,137463.78
C-8748,81179.805
C-22654,-347.99728
C-10642,52741.285
C-18672,27610.705
C-16029,121192.68
C-12066,962.96686
C-10106,76274.64
C-25789,38637.75
C-21599,71381.086
C-47590,1878.2146
C-29709,88225.82
C-17066,93763.29
C-18759,115129.516
C-32818,67893.82
C-18567,-29.53928
C-43296,89174.914
C-47675,-13164.337
C-39998,76281.8
C-39767,37139.785
C-11062,48467.703
C-49196,1611.5251
C-22786,28638.28
C-43064,1985.3735
C-43409,-1441.1237
C-6295,26364.082
C-43693,-318.32867
C-38546,79066.66
C-18890,17958.883
C-30279,395.05698
C-44457,848.6398
C-34949,25516.674
C-21927,19228.535
C-31210,128021.7
C-31899,56729.1
C-24870,137615.67
C-38227,140572.78
C-38181,110947.266
C-26276,59500.25
C-19526,51894.47
C-32369,20229.244
C-24372,81847.9
C-31127,58978.848
C-438,628.3314
C-20372,40117.37
C-20125,17028.463
C-7023,30944.984
C-33595,187163.83
C-28421,43512.875
C-2978,54102.39
C-7790,30683.318
C-4964,35775.152
C-24615,24296.395
C-34660,25075.047
C-7759,18570.273
C-15145,6521.106
C-31646,71067.24
C-33930,31607.342
C-6499,7.9124365
C-26482,81169.62
C-13393,60870.902
C-18300,47752.75
C-35124,26091.91
C-5775,51683.035
C-40157,37406.21
C-32308,72497.63
C-34988,10726.624
C-22459,46507.02
C-23203,17340.547
C-6513,24504.74
C-34173,66168.414
C-16685,79458.59
C-49896,-713.39685
C-14554,65342.664
C-24936,753.17694
C-1242,-7094.7573
C-14332,18361.5
C-27718,101548.914
C-48880,244.3033
C-34034,55749.65
C-44131,-655.5762
C-30185,121390.266
C-45253,598.924
C-25655,54425.64
C-45121,-279.7709
C-13836,24781.67
C-40572,61453.543
C-40703,70111.51
C-14588,70831.09
C-47618,-2564.677
C-5860,40233.938
C-48306,136.8871
C-35626,26967.88
C-4292,22857.525
C-14232,-707.5823
C-47198,1612.0112
C-21956,91174.914
C-40704,46824.727
C-27590,51339.535
C-20623,113492.33
C-35598,95160.7
C-18839,55223.965
C-27299,45519.9
C-13762,56552.887
C-48770,-2021.5775
C-27360,-176.94945
C-6618,100697.74
C-49029,425.88007
C-27131,14737.958
C-46030,1633.8312
C-9906,48880.23
C-27475,55094.61
C-35212,114984.25
C-24956,43887.215
C-23130,123845.4
C-33002,1559.0514
C-8778,47334.902
C-39453,40674.42
C-18409,11307.65
C-42429,1503.6959
C-26867,59211.016
C-36594,14465.504
C-46385,-197.07008
C-44052,289.83185
C-25869,20419.873
C-14706,30127.377
C-42313,180.99901
C-29212,247854.44
C-17790,-1469.6792
C-25836,19947.95
C-46560,7057.9365
C-21221,41986.906
C-47073,-1897.7869
C-29412,26866.146
C-21689,108746.055
C-275,-586.7513
C-14300,81927.77
C-13818,93382.77
C-8122,27157.473
C-7810,45597.285
C-19780,58808.957
C-14857,86590.945
C-13050,33767.266
C-49887,182865.97
C-30303,34291.613
C-45846,271.85858
C-47495,-4281.4204
C-11667,-61.93969
C-32168,24141.842
C-37527,16872.059
C-32913,81808.47
C-44157,84370.77
C-32310,99200.82
C-35263,28280.871
C-32346,74436.58
C-35476,137103.27
C-8189,30907.955
C-9671,116996.93
C-33386,88733.91
C-8421,24325.506
C-22021,55330.06
C-3880,49149.277
C-46019,-52.446583
C-1825,25763.268
C-22607,43134.773
C-48033,-54.042423
C-12054,168291.0
C-31146,100.010506
C-8047,55363.492
C-34816,16063.572
C-34583,139657.98
C-24976,56156.703
C-45259,-13965.52
C-773,22308.918
C-32135,14469.214
C-22324,27951.012
C-34925,116791.13
C-24121,84610.11
C-21901,42184.414
C-19599,-5667.3994
C-17038,29489.055
C-5919,43902.367
C-47208,192.10861
C-33572,46181.8
C-43217,-5156.4746
C-31708,28006.168
C-41303,-125.706795
C-18895,109357.65
C-42418,280.9401
C-45938,497.81058
C-15086,26311.062
C-41882,-1950.002
C-3286,-469.8137
C-5457,78088.05
C-35292,101947.086
C-48221,-537.3687
C-5745,112909.055
C-37498,50616.09
C-14579,30037.197
C-2111,94806.375
C-12839,46858.285
C-21039,75483.734
C-43119,3551.062
C-16032,11853.272
C-10361,321.0888
C-27172,33644.375
C-9816,56766.863
C-20428,82955.336
C-47478,-4962.959
C-39992,31278.066
C-25932,23494.248
C-23905,50144.797
C-31252,76750.516
C-186,45723.273
C-6604,109698.445
C-39853,18260.303
C-44718,693.6771
C-45556,-6729.015
C-49253,-160.98714
C-10457,52710.832
C-836,84105.875
C-26031,79600.78
C-15027,128311.86
C-45903,1760.9021
C-32358,35956.188
C-14006,7718.839
C-38864,83636.57
C-24511,85290.58
C-2879,42364.742
C-9274,77682.61
C-43980,307.259
C-36596,22032.416
C-25012,68302.164
C-7926,83115.25
C-6462,32985.28
C-39808,40444.332
C-37442,136682.4
C-10893,41790.984
C-32333,44918.215
C-18419,24876.85
C-38027,28414.818
C-32552,73678.875
C-31063,34504.2
C-35592,-4756.1797
C-36612,-479.50183
C-32771,105677.56
C-48695,-1895.2646
C-29124,-6365.076
C-41932,870.5655
C-6593,34313.6
C-19671,61836.715
C-38341,48516.83
C-16233,127401.74
C-30881,26013.602
C-2832,17713.861
C-47205,899.9365
C-42009,1887.1514
C-21205,85209.06
C-36556,44954.984
C-13382,-450.2624
C-31854,30465.42
C-44902,39.2985
C-17960,50296.516
C-32825,561.7874
C-40976,155297.56
C-27170,95442.08
C-38367,47575.47
C-4311,104863.05
C-14541,63832.85
C-34723,23028.455
C-32393,18454.67
C-43399,1327.9103
C-40690,78006.87
C-39182,16602.98
C-8155,64956.316
C-30602,26152.736
C-483,-3482.1655
C-16119,30760.217
C-14428,203437.44
C-12088,68803.336
C-11897,100350.6
C-19421,13500.959
C-42268,-773.41034
C-25269,44739.375
C-5857,-79.34089
C-317,27052.379
C-28727,31519.062
C-11189,-665.84174
C-23403,98880.94
C-29915,19232.77
C-4646,62732.25
C-31395,154986.11
C-32481,714.1784
C-15539,71234.42
C-16171,50409.03
C-6553,27462.871
C-25722,-439.17645
C-26462,48865.86
C-45146,1303.1282
C-17267,126363.805
C-40823,21461.854
C-14120,69820.28
C-36589,13983.864
C-20078,83604.836
C-23483,27924.38
C-24401,-156.68181
C-9828,90675.52
C-15467,407.02618
C-4435,-369.47324
C-20639,14843.887
C-47959,-967.7552
C-1684,66960.625
C-11735,12518.944
C-45143,-644.52795
C-49244,-1597.2394
C-40988,35063.39
C-43577,1426.5592
C-36967,135250.47
C-233,1042.7822
C-31407,26822.314
C-25500,47154.45
C-32758,29154.564
C-49996,-644.9234
C-49266,584.0962
C-43258,1339.7811
C-16735,68269.65
C-6616,64202.64
C-39066,116731.32
C-38568,72657.16
C-36718,24871.531
C-13149,93011.875
C-7217,23986.074
C-48459,611.50946
C-18067,35446.977
C-17339,133106.03
C-49148,-3284.2087
C-8831,115433.64
C-19693,64052.89
C-32264,28312.316
C-4625,37114.484
C-12021,106367.17
C-12617,136412.78
C-13860,-241.25166
C-30437,30932.215
C-3782,111113.0
C-47588,-412.5059
C-17496,40682.188
C-39612,51060.926
C-42502,528.3857
C-5006,47736.117
C-43385,281.04974
C-39226,16510.652
C-38837,73279.3
C-39644,70616.195
C-37099,-5741.3027
C-33333,38438.74
C-19323,116400.03
C-44224,-57.53085
C-7583,26442.295
C-47911,-167.47273
C-5475,111545.0
C-11437,19381.371
C-32689,54918.04
C-1258,2077.0083
C-14998,58533.504
C-21368,139214.9
C-25537,71757.27
C-38637,84653.09
C-20499,58156.438
C-14731,136848.02
C-39503,97340.14
C-22545,156494.77
C-31810,20917.139
C-11779,55710.348
C-40707,23878.256
C-38874,12675.671
C-48406,-855.7801
C-49799,272.8775
C-7177,53733.008
C-23320,41507.633
C-14131,25771.807
C-49398,24493.246
C-11084,24955.736
C-29819,47187.246
C-11944,22908.389
C-7720,27585.852
C-49579,234.33485
C-22751,37570.25
C-294,68674.96
C-49852,1528.7192
C-25731,106105.05
C-19835,90312.6
C-22905,151593.67
C-22934,122462.15
C-30849,54928.656
C-37406,71613.57
C-292,26506.115
C-15901,10235.188
C-27127,8432.38
C-35879,-139.95773
C-10986,12783.618
C-41691,334.27362
C-40466,103210.58
C-26192,85565.92
C-16606,163862.02
C-18899,111759.0
C-6063,54622.926
C-30010,79011.92
C-2991,41140.77
C-10544,111066.2
C-19875,17790.857
C-4271,340.79556
C-49487,-778.36707
C-5375,107404.664
C-7083,26601.408
C-29711,110431.914
C-9923,354.36118
C-9575,153379.19
C-16442,77902.016
C-1664,15949.475
C-13582,68233.836
C-36963,57235.168
C-48607,713.3135
C-1273,75560.664
C-15752,26448.29
C-36345,27677.217
C-20221,48655.08
C-4391,5384.961
C-47692,1239.918
C-27993,22023.135
C-38318,-2720.3848
C-45054,2557.1042
C-41627,-442.06528
C-6160,49753.438
C-2588,48266.457
C-35658,-7.622882
C-31356,33695.71
C-48189,573.1683
C-6672,132812.61
C-18604,32873.99
C-7994,32569.03
C-11895,48.6411
C-41616,-129.19614
C-7287,44001.348
C-43309,217572.08
C-29359,51698.758
C-38921,14038.075
C-35946,156191.81
C-6016,250.48904
C-15803,55032.46
C-35378,38475.33
C-37249,22088.129
C-8115,-336.23355
C-11996,117659.04
C-35273,24319.291
C-29467,14380.237
C-28488,109571.766
C-1606,23376.045
C-43268,-445.65814
C-29504,25777.043
C-16750,191838.81
C-21178,112514.67
C-13249,15891.937
C-41181,44574.06
C-38940,51040.047
C-17037,63458.133
C-21406,28218.031
C-31045,14914.795
C-15503,-228.17894
C-46611,1577.1451
C-35131,16003.431
C-44223,-57.146294
C-10570,176452.9
C-28971,152329.52
C-30138,34277.64
C-27471,181.2649
C-47913,901.1632
C-12846,89370.67
C-38706,29173.469
C-27319,283.4927
C-39517,32.71487
C-10524,55892.086
C-27640,133505.4
C-5552,43630.82
C-37031,176.61458
C-37354,166269.6
C-10311,51507.992
C-46324,851.6201
C-33754,136141.81
C-13978,20927.996
C-39801,111560.98
C-47212,-131.4053
C-11533,115691.695
C-49365,10.747551
C-10939,39389.133
C-40844,33126.824
C-29802,52283.11
C-32808,88917.414
C-14712,114282.64
C-41852,1399.025
C-4988,125974.26
C-34482,81728.75
C-26442,100071.59
C-41951,101.26627
C-26293,156560.1
C-705,155822.97
C-5558,50685.535
C-15693,105870.086
C-37689,39031.465
C-21726,13678.403
C-27790,-316.26498
C-1852,50663.57
C-29896,29666.314
C-15072,144247.31
C-23187,32885.645
C-6044,-597.5517
C-4586,88255.99
C-10697,30889.115
C-11985,36145.355
C-46556,1884.8142
C-20301,17463.54
C-30466,57498.664
C-3133,-322.81226
C-3577,37988.6
C-22799,13887.683
C-17627,125862.31
C-9259,24865.139
C-13233,11213.45
C-37210,76204.71
C-4151,46080.76
C-32811,56749.066
C-39295,70082.836
C-10423,171609.22
C-29223,27472.057
C-30971,17041.22
C-11988,75500.78
C-37538,17538.172
C-26388,-312.21085
C-9712,197.61809
C-39473,121438.055
C-18596,77940.875
C-10548,189231.56
C-41760,217.43335
C-25658,6915.1123
C-19490,48969.18
C-6337,26624.035
C-4106,21457.562
C-9562,126570.984
C-13617,108358.42
C-45770,-329.95178
C-16063,16044.048
C-18729,109880.0
C-48392,-176.08594
C-40949,51050.78
C-2897,82859.87
C-31335,98779.016
C-12875,-420.36078
C-6623,16643.229
C-38979,75.157585
C-32824,18124.568
C-1214,24763.707
C-13197,36943.203
C-36402,42942.67
C-45077,31.785572
C-316,76724.22
C-43738,-730.0666
C-48394,135.08334
C-10291,27250.12
C-21433,99884.23
C-10858,15919.313
C-29600,17804.74
C-33145,117150.234
C-40356,6723.8438
C-41463,1996.2869
C-47409,161.19699
C-40584,127024.445
C-5463,20067.365
C-12240,11429.4795
C-1623,92142.96
C-5792,29233.988
C-13147,76601.48
C-34488,27169.984
C-45434,-449.0554
C-36574,164495.5
C-42795,-536.14777
C-47674,-64.15249
C-44187,198.59555
C-36113,17950.678
C-46980,760.7686
C-49080,-231.5533
C-44891,1831.5574
C-47529,420.4881
C-16794,38273.65
C-8604,-2691.362
C-38372,1401.3324
C-37777,26347.852
C-1879,29235.615
C-12247,24629.875
C-10110,37773.03
C-1501,84670.164
C-1566,169434.75
C-8679,-28.86625
C-48488,872.48676
C-12825,183802.3
C-11083,120376.516
C-14533,60468.406
C-25242,14115.603
C-26217,99.11716
C-20117,56860.29
C-15487,73202.97
C-14456,68317.32
C-12964,355.27368
C-43084,957.6349
C-48250,-4591.707
C-16034,33206.566
C-18337,111493.06
C-24610,58896.414
C-5313,23818.043
C-28795,286.6451
C-4838,43924.426
C-42376,281.93668
C-18468,22732.002
C-5197,31097.38
C-40241,118241.375
C-2211,-2997.4338
C-19096,30080.367
C-18045,183962.16
C-48979,38.42825
C-2104,116469.42
C-11791,46246.016
C-12970,49399.758
C-37653,22156.84
C-1544,67194.51
C-8140,28217.84
C-31937,62879.58
C-4527,47652.977
C-25284,-547.97253
C-20110,54118.74
C-7532,-441.5346
C-25652,40133.645
C-47693,122.026634
C-30705,55346.15
C-24198,33633.58
C-15622,-6614.841
C-1111,67212.68
C-7951,32726.158
C-10877,28455.594
C-6795,173804.83
C-48613,-344.59647
C-36151,26824.85
C-4565,48535.156
C-29901,25322.756
C-42382,-602.6029
C-25743,31759.996
C-46103,480.2499
C-49833,12969.014
C-48176,325.45123
C-12711,-79.12136
C-14771,144662.69
C-45445,3209.3877
C-42861,356.38058
C-9428,41219.707
C-37443,23664.873
C-18196,-1387.998
C-14625,53291.418
C-43497,423.43295
C-42731,-1422.0536
C-34522,126616.14
C-37781,45359.523
C-12556,85324.88
C-30521,25765.621
C-6202,520.1169
C-12018,104652.25
C-3523,36155.863
C-16432,48816.992
C-48270,480.56335
C-35919,116.97532
C-1542,9451.876
C-24243,50189.516
C-21,-25130.598
C-45463,749.68164
C-15416,56016.9
C-12171,32924.414
C-12750,59125.336
C-10558,56130.62
C-22892,58500.25
C-33828,-1711.002
C-26700,20204.531
C-42991,420.60406
C-24855,31008.223
C-22878,16394.967
C-17965,46148.89
C-19867,27470.562
C-48169,97.811935
C-5739,26849.867
C-370,114519.625
C-25054,60402.203
C-36128,10774.953
C-34329,10076.653
C-9971,35224.613
C-32258,6552.3857
C-26051,77719.19
C-33280,74554.43
C-14108,287.19522
C-15600,117178.0
C-21165,91327.414
C-11175,57514.35
C-39903,133368.27
C-5850,57182.195
C-20126,98458.78
C-28568,66450.93
C-2801,65959.79
C-23117,70963.94
C-16378,-424.49463
C-4517,73728.53
C-24408,43074.375
C-12442,51943.27
C-23325,157.41452
C-26730,15962.55
C-49769,-431.65286
C-14996,-80.8191
C-11923,41820.945
C-39081,122790.86
C-15066,24177.469
C-43180,-204.16653
C-21314,111125.95
C-48759,10.709179
C-41473,805.3814
C-26582,81843.016
C-20259,19559.914
C-24122,125053.79
C-16872,99811.266
C-15673,32326.752
C-20780,2373.6064
C-41440,-396.2744
C-19596,-91.69837
C-39197,52889.305
C-43885,755.30255
C-19493,23128.219
C-31359,101575.76
C-4031,75290.875
C-23814,-285.08972
C-14942,45936.227
C-33410,29436.623
C-1376,102431.555
C-27819,11190.82
C-2032,59697.332
C-12082,17041.104
C-46105,-16.460957
C-24410,39961.844
C-45359,-2242.973
C-42390,-163.83296
C-41203,62907.285
C-25180,77717.24
C-48804,-2986.1057
C-36410,28804.965
C-3627,86133.13
C-3406,-77.29332
C-44106,-3062.6804
C-25406,119316.87
C-26979,55990.867
C-3012,57761.863
C-6210,68011.98
C-8846,-915.068
C-43348,1128.494
C-19905,31314.693
C-49247,940.35333
C-36339,34472.082
C-4073,29818.938
C-9970,30922.7
C-27897,86551.56
C-21950,106727.42
C-45716,20.880466
C-25955,126595.77
C-19984,177185.5
C-13207,73788.555
C-19866,36244.984
C-16630,48047.87
C-15535,44516.156
C-38127,17428.219
C-28463,25516.623
C-25581,80341.19
C-31337,57099.195
C-26691,40805.78
C-3195,62837.93
C-27442,178.95934
C-20869,34291.977
C-21598,61356.285
C-43066,-1893.7864
C-29672,100560.35
C-35087,-892.2829
C-27430,19228.504
C-1814,14141.249
C-10143,89307.414
C-42496,1036.0475
C-39619,38363.277
C-21833,13385.922
C-45242,-1803.692
C-48815,-1146.8055
C-38411,46956.344
C-48450,-378.0197
C-42967,-2880.9167
C-34841,207990.02
C-14685,128286.766
C-21895,25605.543
C-48348,561.6071
C-8833,12287.341
C-39127,75052.664
C-38326,61155.438
C-25328,69753.71
C-37276,56637.53
C-44444,1826.0773
C-42335,13494.794
C-5287,-366.455
C-4712,53866.242
C-35031,36669.39
C-16745,139440.39
C-48480,496.1328
C-36935,-369.42368
C-15910,80909.72
C-1921,17270.168
C-22,116444.586
C-35019,11629.489
C-20119,55822.887
C-28979,102605.94
C-28420,33249.715
C-20675,174892.6
C-21913,273.08896
C-13795,88367.44
C-5728,21829.414
C-8667,114494.62
C-13771,55576.402
C-47593,76066.85
C-34587,51520.887
C-47570,-531.83575
C-31579,-751.8509
C-3202,90979.57
C-39678,30713.66
C-20481,-160.4163
C-44032,94480.43
C-11798,-1046.2273
C-32930,100254.41
C-28914,631.1292
C-34515,69706.266
C-9612,86918.18
C-8862,61472.21
C-32759,91749.27
C-15680,81369.32
C-2188,22508.438
C-20321,110557.43
C-25669,-457.7699
C-8682,-1261.8037
C-49485,46727.266
C-47047,-392.4784
C-47528,-898.0248
C-48247,-2851.6465
C-13866,24119.451
C-49412,1005.4021
C-26543,22499.797
C-47498,-152.61145
C-26536,92769.32
C-19838,24053.998
C-13373,12724.659
C-35492,9503.499
C-35741,124729.07
C-25874,-370.96457
C-48372,-4773.8716
C-15735,74471.1
C-31558,123295.445
C-44466,1104.8243
C-44587,-2082.9019
C-49454,-585.4593
C-33433,126082.586
C-45032,10335.977
C-20588,-932.8938
C-32401,44889.04
C-18877,69864.57
C-43124,329.09818
C-47154,320.52072
C-31118,110411.17
C-26156,164581.55
C-28071,37795.848
C-19004,169747.84
C-44251,-2159.8706
C-26785,427.81186
C-33711,42471.0
C-30659,57044.457
C-44525,-455.47443
C-34411,80191.96
C-44504,-4603.0835
C-10520,-22.43533
C-19842,2737.4695
C-10370,16497.75
C-11160,14799.123
C-7492,94843.42
C-21637,60837.117
C-12321,17214.371
C-27657,27302.363
C-6312,124996.67
C-14819,60331.145
C-45488,2015.5386
C-29273,66770.72
C-49909,-877.871
C-18451,99394.305
C-12930,45620.254
C-45343,159.08421
C-28842,70350.32
C-17570,2742.5059
C-24799,104084.36
C-10848,22062.088
C-42681,-218.6185
C-43520,625.8884
C-49498,403.2809
C-22144,60571.953
C-16621,151267.52
C-43810,-4855.4434
C-42140,446.05298
C-47525,-583.0554
C-11018,79205.49
C-49243,146.8105
C-19324,24389.473
C-20932,17215.656
C-25865,320.65598
C-17762,84760.25
C-21678,48501.41
C-6434,9914.776
C-43767,516.4061
C-27027,32422.803
C-6505,28735.336
C-3844,103751.875
C-31111,25780.107
C-22491,21666.814
C-32023,81521.22
C-30756,24016.13
C-26498,31350.822
C-37805,45657.69
C-10773,-785.1805
C-18845,37919.586
C-48031,-152.82036
C-24828,27908.326
C-44813,406.3091
C-2166,19305.318
C-14519,21596.738
C-22401,33506.684
C-44543,-365.67316
C-19072,148735.14
C-27423,76830.92
C-41557,-13038.013
C-45695,-1254.9213
C-38002,51975.78
C-23426,58634.605
C-1958,107703.53
C-39304,44280.69
C-12926,56114.48
C-34210,133882.19
C-28276,49393.625
C-43727,3578.554
C-48009,-502.3614
C-26606,76230.76
C-4383,139892.28
C-22971,72019.99
C-46493,1094.6505
C-25543,13674.057
C-47757,217.83629
C-26930,16402.365
C-15979,-1369.2506
C-29801,88357.34
C-6609,146124.55
C-4675,65776.914
C-10587,32882.883
C-1759,85541.21
C-13229,24837.19
C-7936,-86.99504
C-31992,98480.25
C-28111,190.18083
C-11176,49732.83
C-23676,46465.562
C-40751,77386.16
C-46012,2264.5247
C-24942,84386.234
C-20249,26799.762
C-8469,49720.17
C-34406,119678.586
C-29448,92585.38
C-12156,26243.107
C-32461,73962.02
C-13496,50279.453
C-37169,54287.355
C-31444,32625.363
C-14984,79959.31
C-46526,-708.80145
C-15654,35721.547
C-30680,32881.305
C-18447,58218.066
C-36921,48740.55
C-41492,1283.3837
C-27061,84461.87
C-28084,53319.67
C-49729,-21.029926
C-16408,7386.555
C-10315,50857.773
C-43447,156122.11
C-1859,34040.85
C-28890,110393.85
C-25758,26953.678
C-41051,64499.16
C-44230,152.69658
C-17848,19941.186
C-18635,636.08655
C-18550,55648.95
C-12739,124366.93
C-1709,-2648.4622
C-31552,27350.078
C-3860,206221.16
C-30649,74663.805
C-4584,-662.1589
C-24968,35195.523
C-39885,89102.734
C-35399,53184.79
C-46091,-344.41177
C-13023,28949.734
C-30699,53922.98
C-44794,-400.7366
C-2980,24796.076
C-41876,26.594608
C-45272,-1535.0059
C-31668,105774.44
C-29153,65778.664
C-554,11148.822
C-44661,-703.936
C-31021,58819.496
C-28512,14609.621
C-32228,131555.81
C-30900,42539.91
C-29366,-2128.5603
C-31183,65917.13
C-36720,28543.129
C-15606,159647.48
C-16618,58316.094
C-23910,65063.598
C-49101,-747.5471
C-36739,15.220172
C-36892,43747.863
C-1548,26707.68
C-21134,39402.35
C-38524,36895.28
C-1966,319.4289
C-41265,35469.523
C-22494,102251.44
C-12497,21912.771
C-41184,34507.617
C-25164,78947.1
C-33203,383.45886
C-33296,176023.58
C-11961,153112.97
C-1567,101.270096
C-15314,250.13852
C-12529,57059.656
C-7426,169374.31
C-6149,87165.62
C-36922,-4490.5186
C-12774,46575.92
C-41974,-867.41797
C-44365,1369.7515
C-20563,56212.785
C-19400,-45.210236
C-35705,130891.02
C-22718,57462.113
C-30149,82211.766
C-22501,47807.734
C-46499,444.1883
C-41392,-3188.6697
C-43758,2724.034
C-25044,77618.75
C-17365,25987.502
C-15583,382.85837
C-31117,94265.875
C-9650,110871.35
C-35917,78490.46
C-30164,15484.231
C-9295,38164.71
C-20435,83796.97
C-42233,371.01697
C-36446,208935.1
C-29110,130533.24
C-49340,168.88397
C-45313,-675.01624
C-20206,83363.74
C-12349,58554.543
C-32234,14812.997
C-34692,51681.82
C-13754,15960.46
C-686,-1546.9272
C-6180,13779.223
C-46954,137.06146
C-14264,-2365.3564
C-48383,2042.9639
C-26662,52275.16
C-9669,9091.318
C-40925,63657.914
C-7042,172156.19
C-18867,48525.13
C-23641,17257.387
C-31697,22288.822
C-28705,46632.754
C-1143,40515.004
C-37754,22564.596
C-49128,37259.223
C-21760,117095.89
C-24069,33161.652
C-9453,86528.71
C-19603,103409.94
C-3164,29310.227
C-27292,-696.2998
C-46848,52.597103
C-12312,58110.547
C-40387,74273.17
C-27128,38527.715
C-18799,-270.3955
C-4477,82831.8
C-4600,25686.867
C-23681,80806.414
C-16632,128039.37
C-46721,436.58432
C-38598,12566.087
C-45150,-105.53263
C-22142,112221.266
C-4330,55611.133
C-15689,24125.547
C-16644,49704.99
C-7714,78242.49
C-1396,40088.71
C-26616,117855.82
C-17511,75668.55
C-12083,57812.797
C-42711,-7084.812
C-42909,-2.3811312
C-37748,49510.887
C-35753,59208.496
C-47611,222.02371
C-3641,32700.701
C-47192,-48.441483
C-39211,22180.287
C-713,46824.75
C-45667,-965.83386
C-29016,100260.44
C-26687,78042.3
C-36008,36739.562
C-7657,50901.52
C-16246,23577.088
C-26169,25914.572
C-24561,20.490093
C-5542,50264.074
C-3579,13080.277
C-39987,147552.77
C-49997,-2590.0452
C-11685,60428.14
C-41497,12247.158
C-47963,48.952755
C-37853,21379.01
C-48526,1618.1305
C-44516,-1383.1006
C-30588,52976.043
C-12631,23566.283
C-11356,9544.158
C-6818,119395.414
C-40065,125448.164
C-35892,107139.27
C-22729,80619.67
C-2738,63984.52
C-11594,211176.3
C-21288,33680.156
C-11055,54291.84
C-29339,64625.62
C-9739,-237.6614
C-42712,-1098.6825
C-28697,79652.664
C-1385,14157.659
C-8641,29760.648
C-30468,140989.95
C-2153,-1611.8041
C-6065,119538.54
C-44894,-1011.59045
C-32669,20163.873
C-33688,197.68445
C-13702,48521.625
C-47519,596.1214
C-44579,-31.865211
C-25336,139385.86
C-16636,218.27304
C-49049,-572.8801
C-3505,66011.16
C-20009,91733.586
C-45816,257.30307
C-14195,21497.234
C-7480,77683.08
C-4899,48684.42
C-49637,-90.79188
C-481,86823.88
C-46905,279.2122
C-15708,110266.64
C-38851,87.9849
C-43833,470.67346
C-14707,12487.086
C-27113,29831.264
C-22361,120914.68
C-42481,167.67522
C-25849,62044.547
C-13696,67806.836
C-46771,924.02527
C-34684,42332.27
C-32802,92368.516
C-46880,9812.195
C-30190,23153.398
C-41814,250.02182
C-45298,36.568516
C-3241,62908.773
C-6436,68568.086
C-19187,15920.507
C-12367,121405.125
C-15076,112036.04
C-14619,18122.88
C-3949,-1350.375
C-2346,96976.555
C-24282,50596.36
C-42837,-81.57381
C-48162,641.04254
C-27820,21380.014
C-49326,-1126.416
C-38519,9272.934
C-3660,137199.73
C-23554,64901.15
C-22105,-2190.6904
C-21975,70030.2
C-9572,76440.74
C-5781,17736.64
C-37294,15924.819
C-40543,26970.295
C-8266,27127.64
C-34427,18447.4
C-33877,66894.59
C-48027,-1088.8406
C-21415,125244.45
C-43320,-1633.913
C-39766,41554.984
C-16386,48138.96
C-1096,63805.117
C-12439,16461.357
C-27836,113763.984
C-46159,225.87791
C-42691,522.88983
C-31546,71583.58
C-49269,265.85632
C-33052,20626.113
C-27840,105379.34
C-43219,376.5839
C-26175,71158.484
C-2731,11060.231
C-36835,18351.252
C-23252,139482.48
C-20081,75550.48
C-15611,45197.055
C-35758,42392.418
C-44932,-1058.3905
C-6390,78759.0
C-1880,29062.188
C-31893,22175.943
C-35912,10479.673
C-18972,384.55737
C-38058,74351.94
C-2975,10161.027
C-24294,12535.331
C-4096,46349.39
C-36944,41640.59
C-41578,-2445.5068
C-10402,26033.223
C-3603,79820.6
C-25708,-1034.4373
C-20887,47845.54
C-10233,28183.477
C-14831,-746.88776
C-9402,125642.93
C-41579,-185.7202
C-42771,16423.695
C-907,54191.62
C-33734,23270.34
C-43235,1031.4622
C-14745,100348.52
C-1922,378.17447
C-11311,27611.967
C-44817,108703.72
